sustained_wind_kmh,pressure_hpa,distance_to_coast_km,historical_cyclone_density,cyclone_season,label
37.0,996.0,0.0,0.053,0,0
46.3,993.0,0.0,0.555,0,0
46.3,994.0,0.0,0.079,0,0
37.0,994.0,0.0,0.0,0,0
55.6,990.0,0.0,0.369,0,0
46.3,991.0,0.0,0.0,0,0
55.6,1000.0,371.0,0.422,0,0
64.8,995.0,163.0,0.474,0,1
64.8,996.0,0.0,0.053,0,1
46.3,997.0,0.0,0.0,0,0
37.0,1004.0,666.0,0.079,1,0
46.3,1006.0,862.0,0.211,1,0
70.4,995.0,926.0,0.079,1,1
101.9,982.0,694.0,0.105,1,1
61.1,998.0,536.0,0.5,1,0
125.9,972.0,534.0,0.158,1,2
107.4,980.0,351.0,0.553,1,1
157.4,969.0,456.0,0.211,1,2
194.5,944.0,69.0,0.263,1,2
138.9,975.0,416.0,0.132,1,2
185.2,948.0,0.0,0.211,1,2
83.3,989.0,372.0,0.132,1,1
74.1,993.0,0.0,0.184,1,1
74.1,993.0,262.0,0.026,1,1
64.8,1002.0,68.0,0.0,1,1
46.3,1003.0,0.0,0.0,1,0
64.8,1000.0,574.0,0.368,1,1
64.8,996.0,611.0,0.42,1,1
64.8,1004.0,670.0,0.368,1,1
70.4,1002.0,520.0,0.499,1,1
98.2,984.0,367.0,0.551,1,1
148.2,963.0,43.0,0.315,1,2
129.6,970.0,0.0,0.184,1,2
74.1,1004.0,221.0,0.079,1,1
55.6,1006.0,607.0,0.079,1,0
46.3,1004.0,1018.0,0.105,1,0
55.6,1000.0,707.0,0.052,1,0
55.6,1000.0,647.0,0.105,1,0
83.3,989.0,440.0,0.419,1,1
101.9,994.0,303.0,0.393,1,1
92.6,995.0,163.0,0.314,1,1
37.0,1007.0,319.0,0.026,1,0
61.1,1003.0,413.0,0.0,1,0
64.8,1001.0,393.0,0.0,0,1
74.1,999.0,265.0,0.0,0,1
88.9,997.0,111.0,0.052,0,1
92.6,996.0,123.0,0.105,0,1
55.6,1006.0,0.0,0.0,0,0
46.3,1006.0,350.0,0.052,0,0
46.3,1004.0,415.0,0.078,0,0
46.3,1004.0,627.0,0.0,1,0
61.1,1004.0,655.0,0.0,1,0
83.3,998.0,642.0,0.0,1,1
83.3,998.0,684.0,0.052,1,1
144.5,976.0,656.0,0.441,1,2
194.5,955.0,413.0,0.648,1,2
200.0,946.0,246.0,0.519,1,2
277.8,900.0,107.0,0.441,1,2
250.0,918.0,54.0,0.441,1,2
74.1,993.0,0.0,0.052,1,1
33.3,1006.0,375.0,0.052,1,0
55.6,1000.0,417.0,0.103,1,0
88.9,990.0,368.0,0.181,1,1
163.0,961.0,269.0,0.259,1,2
175.9,958.0,280.0,0.284,1,2
185.2,948.0,98.0,0.078,1,2
175.9,952.0,129.0,0.103,1,2
148.2,962.0,230.0,0.233,1,2
120.4,975.0,389.0,0.207,1,2
64.8,994.0,236.0,0.155,1,1
37.0,1007.0,0.0,0.103,1,0
51.9,989.0,53.0,0.618,0,0
55.6,988.0,47.0,0.592,0,0
46.3,999.0,0.0,0.0,0,0
46.3,1000.0,0.0,0.0,0,0
37.0,1007.0,148.0,0.103,0,0
42.6,1003.0,185.0,0.18,0,0
79.6,998.0,319.0,0.308,0,1
157.4,974.0,274.0,0.154,0,2
166.7,969.0,228.0,0.154,0,2
83.3,989.0,0.0,0.0,0,1
37.0,1010.0,0.0,0.026,0,0
46.3,1002.0,0.0,0.051,0,0
46.3,1002.0,0.0,0.026,0,0
46.3,1002.0,0.0,0.0,1,0
37.0,1004.0,766.0,0.205,1,0
46.3,1004.0,356.0,0.128,1,0
74.1,998.0,226.0,0.102,1,1
125.9,982.0,234.0,0.256,1,2
237.1,932.0,488.0,0.41,1,2
250.0,924.0,496.0,0.461,1,2
240.8,929.0,579.0,0.23,1,2
33.3,1008.0,292.0,0.026,1,0
37.0,1007.0,86.0,0.051,1,0
213.0,942.0,517.0,0.179,1,2
55.6,1004.0,185.0,0.077,1,0
64.8,1001.0,304.0,0.051,1,1
157.4,968.0,371.0,0.205,1,2
83.3,999.0,230.0,0.051,1,1
101.9,990.0,21.0,0.128,1,1
74.1,999.0,284.0,0.102,1,1
101.9,992.0,197.0,0.128,1,1
83.3,998.0,0.0,0.026,1,1
46.3,1005.0,321.0,0.0,1,0
88.9,996.0,473.0,0.307,1,1
27.8,1008.0,0.0,0.0,1,0
46.3,1005.0,219.0,0.077,1,0
116.7,990.0,539.0,0.41,1,1
27.8,1008.0,0.0,0.0,1,0
37.0,1007.0,101.0,0.026,1,0
181.5,966.0,623.0,0.179,1,2
37.0,1007.0,268.0,0.077,1,0
194.5,959.0,582.0,0.205,1,2
46.3,1006.0,359.0,0.0,1,0
185.2,963.0,486.0,0.23,1,2
64.8,1002.0,547.0,0.435,1,1
101.9,993.0,441.0,0.205,1,1
79.6,996.0,557.0,0.435,1,1
46.3,1004.0,163.0,0.205,1,0
125.9,984.0,404.0,0.307,1,2
55.6,1004.0,30.0,0.026,1,0
148.2,974.0,296.0,0.333,1,2
46.3,1006.0,52.0,0.026,1,0
194.5,955.0,22.0,0.435,1,2
27.8,1010.0,172.0,0.154,1,0
129.6,983.0,0.0,0.333,1,2
27.8,1010.0,425.0,0.461,1,0
37.0,1007.0,0.0,0.23,1,0
27.8,1007.9,957.0,0.0,1,0
42.6,1005.0,811.0,0.077,1,0
61.1,1004.0,739.0,0.051,1,0
46.3,1004.0,390.0,0.077,1,0
64.8,1002.0,723.0,0.051,1,1
101.9,995.0,444.0,0.255,1,1
74.1,997.0,595.0,0.051,1,1
101.9,993.0,437.0,0.23,1,1
74.1,1000.0,435.0,0.026,1,1
46.3,1009.0,585.0,0.255,1,0
83.3,999.0,220.0,0.128,1,1
37.0,1009.0,805.0,0.153,1,0
74.1,1002.0,0.0,0.051,1,1
51.9,1001.0,727.0,0.026,1,0
55.6,1000.0,688.0,0.0,1,0
46.3,1002.0,259.0,0.077,1,0
61.1,1000.0,563.0,0.227,1,0
107.4,985.0,597.0,0.328,1,1
231.5,926.0,612.0,0.53,1,2
268.5,901.0,520.0,0.606,1,2
231.5,925.0,416.0,0.581,1,2
185.2,947.0,145.0,0.656,1,2
92.6,984.0,0.0,0.025,1,1
46.3,1000.0,0.0,0.126,1,0
46.3,1000.0,0.0,0.126,1,0
46.3,1000.0,0.0,0.126,1,0
37.0,1008.0,274.0,0.126,1,0
61.1,1001.0,286.0,0.202,1,0
125.9,981.0,144.0,0.151,1,2
157.4,968.0,10.0,0.025,1,2
64.8,996.0,0.0,0.0,1,1
46.3,998.0,394.0,0.625,1,0
55.6,997.0,286.0,0.5,1,0
55.6,997.0,10.0,0.275,1,0
37.0,1000.0,0.0,0.0,1,0
46.3,1003.0,465.0,0.5,1,0
46.3,1003.0,543.0,0.375,1,0
46.3,998.0,128.0,0.525,1,0
46.3,998.0,44.0,0.55,1,0
46.3,1006.0,807.0,0.1,1,0
88.9,999.0,204.0,0.075,1,1
185.2,967.0,131.0,0.05,1,2
51.9,1007.0,385.0,0.274,1,0
92.6,1000.0,0.0,0.025,1,1
64.8,1004.0,291.0,0.449,1,1
46.3,1009.0,70.0,0.0,1,0
101.9,991.0,214.0,0.474,1,1
129.6,982.0,114.0,0.424,1,2
92.6,993.0,0.0,0.249,1,1
55.6,1005.0,48.0,0.548,1,0
37.0,1008.0,690.0,0.05,1,0
55.6,1006.0,543.0,0.075,1,0
79.6,1000.0,223.0,0.199,1,1
83.3,999.0,193.0,0.324,1,1
74.1,1000.0,0.0,0.1,1,1
64.8,1000.0,34.0,0.075,1,1
46.3,1003.0,49.0,0.1,1,0
33.3,1007.0,104.0,0.0,1,0
37.0,1004.0,69.0,0.0,1,0
46.3,1004.0,10.0,0.0,1,0
46.3,1005.0,242.0,0.0,1,0
46.3,1003.0,479.0,0.025,1,0
46.3,1004.0,447.0,0.025,1,0
46.3,1005.0,275.0,0.05,1,0
55.6,1002.0,139.0,0.124,1,0
37.0,1006.0,22.0,0.05,1,0
46.3,1000.0,244.0,0.025,1,0
46.3,1002.0,93.0,0.0,1,0
51.9,998.0,416.0,0.074,1,0
88.9,989.0,221.0,0.172,1,1
138.9,970.0,126.0,0.025,1,2
218.5,937.0,118.0,0.099,1,2
222.2,931.0,126.0,0.099,1,2
166.7,959.0,0.0,0.049,1,2
55.6,998.0,0.0,0.0,1,0
64.8,994.0,502.0,0.542,1,1
98.2,982.0,360.0,0.369,1,1
120.4,975.0,180.0,0.517,1,2
111.1,977.0,63.0,0.714,1,1
46.3,993.0,0.0,0.049,1,0
51.9,991.0,23.0,0.709,0,0
55.6,990.0,10.0,0.635,0,0
55.6,990.0,0.0,0.0,0,0
27.8,1008.0,151.0,0.024,0,0
51.9,1004.0,289.0,0.073,0,0
64.8,1001.0,44.0,0.0,0,1
51.9,1001.0,63.0,0.122,0,0
46.3,1007.0,0.0,0.024,0,0
61.1,1003.0,352.0,0.44,0,0
74.1,996.0,291.0,0.439,0,1
74.1,991.0,30.0,0.366,0,1
55.6,997.0,0.0,0.146,0,0
33.3,1003.0,0.0,0.024,0,0
51.9,1000.0,10.0,0.098,0,0
70.4,996.0,189.0,0.049,0,1
107.4,983.0,150.0,0.024,1,1
129.6,976.0,101.0,0.024,1,2
129.6,977.0,67.0,0.049,1,2
64.8,996.0,0.0,0.0,1,1
46.3,1002.0,682.0,0.171,1,0
46.3,1002.0,748.0,0.171,1,0
27.8,1010.0,598.0,0.073,1,0
37.0,1007.0,647.0,0.17,1,0
55.6,1002.0,217.0,0.487,1,0
74.1,1001.0,65.0,0.462,1,1
46.3,1000.0,251.0,0.511,1,0
46.3,1000.0,0.0,0.292,1,0
37.0,1006.0,220.0,0.024,1,0
46.3,1007.0,526.0,0.0,1,0
61.1,1005.0,628.0,0.51,1,0
64.8,1003.0,536.0,0.68,1,1
64.8,1003.0,247.0,0.437,1,1
55.6,1004.0,169.0,0.486,1,0
27.8,1010.0,22.0,0.535,1,0
46.3,1004.0,336.0,0.024,0,0
64.8,1006.0,336.0,0.604,0,1
74.1,998.0,320.0,0.58,0,1
46.3,1004.0,258.0,0.58,0,0
51.9,1001.0,478.0,0.048,0,0
55.6,1000.0,443.0,0.048,0,0
55.6,1000.0,103.0,0.048,0,0
37.0,1003.0,0.0,0.048,0,0
33.3,1008.0,272.0,0.0,1,0
61.1,1000.0,519.0,0.0,1,0
101.9,989.0,755.0,0.216,1,1
120.4,981.0,759.0,0.265,1,2
116.7,980.0,294.0,0.529,1,1
120.4,976.0,263.0,0.601,1,2
74.1,991.0,55.0,0.433,1,1
46.3,1000.0,15.0,0.409,1,0
37.0,1007.0,86.0,0.577,1,0
46.3,1000.0,24.0,0.048,1,0
46.3,992.0,53.0,0.12,0,0
46.3,992.0,39.0,0.072,0,0
46.3,990.0,0.0,0.335,0,0
46.3,998.0,208.0,0.12,0,0
74.1,986.0,301.0,0.12,0,1
64.8,987.0,359.0,0.048,0,1
37.0,999.0,128.0,0.072,0,0
46.3,994.0,0.0,0.43,0,0
46.3,994.0,0.0,0.0,0,0
46.3,994.0,0.0,0.0,0,0
55.6,999.0,0.0,0.0,0,0
70.4,996.0,119.0,0.454,0,1
83.3,990.0,44.0,0.406,0,1
55.6,998.0,0.0,0.072,0,0
46.3,994.0,0.0,0.0,0,0
46.3,995.0,0.0,0.0,0,0
37.0,997.0,0.0,0.0,0,0
46.3,998.0,0.0,0.286,0,0
37.0,999.0,0.0,0.072,0,0
37.0,1008.0,362.0,0.0,1,0
55.6,1005.0,435.0,0.428,1,0
70.4,1003.0,376.0,0.476,1,1
83.3,997.0,251.0,0.357,1,1
46.3,1000.0,0.0,0.048,1,0
46.3,1005.0,483.0,0.309,1,0
46.3,1003.0,440.0,0.546,1,0
46.3,1004.0,121.0,0.546,1,0
37.0,1007.0,115.0,0.0,1,0
42.6,1005.0,555.0,0.071,1,0
79.6,997.0,527.0,0.166,1,1
92.6,990.0,350.0,0.332,1,1
101.9,989.0,335.0,0.427,1,1
101.9,991.0,207.0,0.498,1,1
55.6,1002.0,0.0,0.237,1,0
42.6,1008.0,166.0,0.213,1,0
79.6,999.0,360.0,0.237,1,1
92.6,994.0,390.0,0.261,1,1
83.3,1000.0,629.0,0.119,1,1
64.8,1003.0,926.0,0.119,1,1
46.3,1005.0,737.0,0.166,1,0
46.3,1004.0,455.0,0.213,1,0
37.0,1012.0,148.0,0.119,1,0
46.3,1004.0,385.0,0.308,1,0
46.3,1004.0,361.0,0.521,1,0
46.3,1004.0,431.0,0.45,1,0
46.3,1004.0,110.0,0.332,1,0
46.3,1004.0,590.0,0.142,0,0
46.3,1004.0,337.0,0.307,0,0
46.3,1004.0,119.0,0.331,0,0
46.3,1004.0,0.0,0.142,0,0
46.3,1004.0,481.0,0.094,1,0
51.9,996.0,738.0,0.117,1,0
61.1,993.0,798.0,0.258,1,0
116.7,983.0,731.0,0.352,1,1
200.0,948.0,566.0,0.54,1,2
264.8,912.0,254.0,0.329,1,2
268.5,908.0,200.0,0.329,1,2
37.0,1002.0,0.0,0.0,1,0
64.8,994.0,945.0,0.211,1,1
153.7,978.0,880.0,0.234,1,2
157.4,976.0,866.0,0.211,1,2
138.9,974.0,829.0,0.211,1,2
70.4,989.0,133.0,0.445,1,1
153.7,967.0,608.0,0.469,1,2
83.3,991.0,122.0,0.445,1,1
203.7,944.0,553.0,0.445,1,2
55.6,996.0,38.0,0.516,1,0
175.9,950.0,449.0,0.492,1,2
166.7,955.0,312.0,0.305,1,2
175.9,945.0,276.0,0.281,1,2
157.4,955.0,279.0,0.281,1,2
101.9,976.0,168.0,0.164,1,1
83.3,983.0,0.0,0.094,1,1
55.6,991.0,0.0,0.0,1,0
46.3,991.0,0.0,0.0,1,0
37.0,995.0,0.0,0.0,1,0
55.6,1000.0,291.0,0.374,0,0
74.1,987.0,85.0,0.444,0,1
74.1,988.0,89.0,0.444,0,1
51.9,990.0,0.0,0.023,0,0
46.3,990.0,0.0,0.0,0,0
46.3,1002.0,78.0,0.093,0,0
46.3,1003.0,0.0,0.023,1,0
51.9,1006.0,901.0,0.046,1,0
83.3,1000.0,653.0,0.046,1,1
27.8,1010.0,725.0,0.256,1,0
194.5,958.0,265.0,0.07,1,2
51.9,1000.0,407.0,0.581,1,0
194.5,959.0,162.0,0.116,1,2
55.6,999.0,412.0,0.558,1,0
157.4,976.0,190.0,0.046,1,2
120.4,988.0,221.0,0.534,1,2
83.3,999.0,10.0,0.023,1,1
166.7,970.0,91.0,0.627,1,2
64.8,1004.0,0.0,0.325,1,1
37.0,1007.0,558.0,0.046,1,0
37.0,1006.0,559.0,0.371,1,0
51.9,999.0,338.0,0.418,1,0
61.1,998.0,183.0,0.603,1,0
74.1,995.0,44.0,0.418,1,1
37.0,1005.0,0.0,0.116,1,0
27.8,1008.0,675.0,0.07,1,0
46.3,1000.0,409.0,0.348,1,0
61.1,994.0,307.0,0.672,1,0
98.2,991.0,147.0,0.487,1,1
120.4,985.0,21.0,0.44,1,2
111.1,987.0,15.0,0.394,1,1
55.6,997.0,0.0,0.162,1,0
33.3,997.0,594.0,0.55,1,0
46.3,994.0,524.0,0.527,1,0
64.8,986.0,246.0,0.481,1,1
111.1,977.0,11.0,0.39,1,1
92.6,980.0,0.0,0.229,1,1
37.0,995.0,0.0,0.046,1,0
46.3,992.0,88.0,0.434,0,0
46.3,991.0,10.0,0.411,0,0
42.6,992.0,0.0,0.0,0,0
55.6,990.0,0.0,0.0,0,0
55.6,990.0,0.0,0.0,0,0
46.3,993.0,0.0,0.0,0,0
55.6,995.0,0.0,0.0,0,0
55.6,995.0,0.0,0.0,0,0
55.6,995.0,0.0,0.0,0,0
55.6,1000.0,0.0,0.068,0,0
70.4,988.0,0.0,0.091,0,1
74.1,987.0,15.0,0.114,0,1
74.1,990.0,177.0,0.068,0,1
46.3,998.0,103.0,0.433,0,0
74.1,992.0,224.0,0.023,0,1
46.3,997.0,0.0,0.114,0,0
46.3,989.0,199.0,0.159,0,0
37.0,999.0,0.0,0.023,0,0
27.8,995.0,237.0,0.091,0,0
55.6,993.0,113.0,0.478,0,0
55.6,991.0,67.0,0.501,0,0
46.3,995.0,0.0,0.0,0,0
46.3,994.0,0.0,0.0,0,0
46.3,994.0,0.0,0.0,0,0
37.0,995.0,0.0,0.0,0,0
51.9,991.0,0.0,0.296,0,0
55.6,990.0,0.0,0.341,0,0
55.6,989.0,0.0,0.205,0,0
55.6,990.0,0.0,0.068,0,0
46.3,992.0,0.0,0.0,0,0
37.0,1002.0,824.0,0.091,1,0
46.3,1001.0,777.0,0.114,1,0
37.0,1002.0,469.0,0.091,1,0
37.0,1002.0,458.0,0.5,1,0
46.3,1000.0,305.0,0.545,1,0
37.0,1004.0,238.0,0.204,1,0
61.1,995.0,417.0,0.431,1,0
107.4,989.0,283.0,0.545,1,1
120.4,986.0,160.0,0.681,1,2
101.9,991.0,0.0,0.522,1,1
37.0,1000.0,0.0,0.454,1,0
46.3,998.0,724.0,0.0,1,0
51.9,997.0,379.0,0.045,1,0
55.6,997.0,346.0,0.045,1,0
55.6,996.0,161.0,0.091,1,0
55.6,995.0,94.0,0.272,1,0
55.6,996.0,178.0,0.431,1,0
79.6,993.0,155.0,0.453,1,1
83.3,992.0,120.0,0.544,1,1
83.3,991.0,0.0,0.272,1,1
37.0,1000.0,0.0,0.159,1,0
37.0,1001.0,108.0,0.113,1,0
37.0,1001.0,427.0,0.159,1,0
46.3,1003.0,337.0,0.385,1,0
46.3,1002.0,364.0,0.611,1,0
46.3,998.0,31.0,0.067,1,0
55.6,986.0,33.0,0.583,1,0
46.3,990.0,0.0,0.09,1,0
37.0,996.0,0.0,0.156,0,0
37.0,996.0,0.0,0.022,0,0
37.0,993.0,0.0,0.0,0,0
46.3,993.0,0.0,0.0,0,0
46.3,993.0,0.0,0.0,0,0
46.3,993.0,0.0,0.0,0,0
46.3,988.0,35.0,0.469,0,0
46.3,988.0,0.0,0.0,0,0
37.0,996.0,33.0,0.334,0,0
37.0,996.0,0.0,0.29,0,0
63.0,1001.0,298.0,0.067,0,1
114.8,987.0,216.0,0.111,0,1
172.2,964.0,39.0,0.134,0,2
164.8,967.0,86.0,0.134,0,2
64.8,998.0,0.0,0.045,0,1
46.3,998.0,0.0,0.0,0,0
55.6,996.0,0.0,0.0,0,0
55.6,995.0,0.0,0.0,0,0
46.3,998.0,0.0,0.022,0,0
46.3,1000.0,40.0,0.045,0,0
63.0,1000.0,756.0,0.0,0,1
100.0,991.0,455.0,0.0,0,1
105.6,992.0,11.0,0.044,0,1
133.3,983.0,403.0,0.067,0,2
46.3,998.0,64.0,0.489,0,0
137.0,982.0,491.0,0.133,0,2
46.3,998.0,0.0,0.289,0,0
148.2,970.0,0.0,0.044,0,2
37.0,999.0,0.0,0.022,0,0
92.6,985.0,0.0,0.044,0,1
64.8,997.0,370.0,0.467,1,1
46.3,1001.0,70.0,0.133,1,0
64.8,994.0,169.0,0.445,1,1
55.6,1000.0,208.0,0.311,1,0
46.3,999.0,0.0,0.111,1,0
98.2,990.0,294.0,0.178,1,1
137.0,976.0,310.0,0.089,1,2
129.6,980.0,220.0,0.2,1,2
94.5,989.0,222.0,0.089,1,1
55.6,999.0,231.0,0.111,1,0
37.0,1002.0,914.0,0.0,1,0
37.0,1001.0,853.0,0.0,1,0
37.0,1001.0,418.0,0.266,1,0
37.0,1001.0,309.0,0.311,1,0
51.9,1001.0,729.0,0.333,1,0
42.6,1001.0,721.0,0.2,1,0
72.2,998.0,569.0,0.422,1,1
46.3,1000.0,663.0,0.311,1,0
83.3,996.0,400.0,0.488,1,1
46.3,1000.0,520.0,0.466,1,0
83.3,997.0,238.0,0.444,1,1
46.3,1000.0,355.0,0.355,1,0
64.8,1000.0,0.0,0.222,1,1
46.3,1000.0,413.0,0.466,1,0
46.3,1000.0,337.0,0.266,1,0
83.3,996.0,50.0,0.0,1,1
83.3,997.0,11.0,0.022,1,1
51.9,1004.0,114.0,0.111,1,0
46.3,1005.0,50.0,0.0,1,0
64.8,1003.0,24.0,0.089,1,1
53.7,1003.0,177.0,0.0,1,0
64.8,1002.0,0.0,0.155,1,1
53.7,1003.0,239.0,0.0,1,0
64.8,1003.0,11.0,0.266,1,1
46.3,1005.0,269.0,0.0,1,0
53.7,1003.0,87.0,0.354,1,0
53.7,1005.0,75.0,0.51,1,0
46.3,1005.0,43.0,0.509,1,0
