sid,name,time,latitude,longitude,wind_kt,pressure_hpa,dist2land_km
1992155N10070,UNNAMED,1992-06-12 00:00:00,14.1,55.0,25,996,176
1992155N10070,UNNAMED,1992-06-12 03:00:00,14.1,54.2,25,998,167
1992155N10070,UNNAMED,1992-06-12 06:00:00,14.0,53.2,25,1000,158
1992155N10070,UNNAMED,1992-06-12 09:00:00,14.0,52.7,25,1000,174
1992155N10070,UNNAMED,1992-06-12 12:00:00,14.0,52.5,25,1000,173
1992167N12088,UNNAMED,1992-06-14 12:00:00,12.2,88.1,25,,783
1992167N12088,UNNAMED,1992-06-14 15:00:00,12.5,88.1,25,,759
1992167N12088,UNNAMED,1992-06-14 18:00:00,12.9,88.1,25,,740
1992167N12088,UNNAMED,1992-06-14 21:00:00,13.3,88.2,25,,711
1992167N12088,UNNAMED,1992-06-15 00:00:00,13.6,88.4,25,,679
1992167N12088,UNNAMED,1992-06-15 03:00:00,14.0,88.6,25,,641
1992167N12088,UNNAMED,1992-06-15 06:00:00,14.3,88.7,25,,620
1992167N12088,UNNAMED,1992-06-15 09:00:00,14.6,88.9,25,,589
1992167N12088,UNNAMED,1992-06-15 12:00:00,14.9,89.0,25,,570
1992167N12088,UNNAMED,1992-06-15 15:00:00,15.2,89.1,25,,553
1992167N12088,UNNAMED,1992-06-15 18:00:00,15.6,89.1,25,,547
1992167N12088,UNNAMED,1992-06-15 21:00:00,15.9,89.1,25,,530
1992167N12088,UNNAMED,1992-06-16 00:00:00,16.3,89.1,25,,502
1992167N12088,UNNAMED,1992-06-16 03:00:00,16.6,89.1,25,,466
1992167N12088,UNNAMED,1992-06-16 06:00:00,17.0,89.0,25,,433
1992167N12088,UNNAMED,1992-06-16 09:00:00,17.4,88.9,25,,392
1992167N12088,UNNAMED,1992-06-16 12:00:00,17.7,88.8,25,,360
1992167N12088,UNNAMED,1992-06-16 15:00:00,18.1,88.7,28,,321
1992167N12088,UNNAMED,1992-06-16 18:00:00,18.4,88.6,30,,291
1992167N12088,UNNAMED,1992-06-16 21:00:00,18.7,88.5,30,,260
1992167N12088,UNNAMED,1992-06-17 00:00:00,19.0,88.3,30,,221
1992167N12088,UNNAMED,1992-06-17 03:00:00,19.3,88.2,30,,192
1992167N12088,UNNAMED,1992-06-17 06:00:00,19.5,88.0,30,,162
1992167N12088,UNNAMED,1992-06-17 09:00:00,19.8,87.8,33,,127
1992167N12088,UNNAMED,1992-06-17 12:00:00,20.0,87.5,35,,89
1992167N12088,UNNAMED,1992-06-17 15:00:00,20.2,87.3,40,,61
1992167N12088,UNNAMED,1992-06-17 18:00:00,20.4,87.0,45,,23
1992167N12088,UNNAMED,1992-06-17 21:00:00,20.5,86.7,40,,0
1992167N12088,UNNAMED,1992-06-18 00:00:00,20.6,86.2,35,,0
1992167N12088,UNNAMED,1992-06-18 03:00:00,20.7,85.5,30,,0
1992167N12088,UNNAMED,1992-06-18 06:00:00,20.9,84.7,25,,0
1992167N12088,UNNAMED,1992-06-18 09:00:00,21.1,83.8,25,,0
1992167N12088,UNNAMED,1992-06-18 12:00:00,21.4,82.8,25,,0
1992188N07156,ELI,1992-07-05 18:00:00,7.2,155.9,15,,1240
1992188N07156,ELI,1992-07-05 21:00:00,7.4,155.2,15,,1228
1992188N07156,ELI,1992-07-06 00:00:00,7.6,154.5,15,,1221
1992188N07156,ELI,1992-07-06 03:00:00,7.8,153.8,15,,1219
1992188N07156,ELI,1992-07-06 06:00:00,7.9,153.1,15,,1212
1992188N07156,ELI,1992-07-06 09:00:00,8.0,152.4,15,,1210
1992188N07156,ELI,1992-07-06 12:00:00,8.2,151.7,15,,1224
1992188N07156,ELI,1992-07-06 15:00:00,8.4,151.0,15,,1242
1992188N07156,ELI,1992-07-06 18:00:00,8.6,150.4,15,,1244
1992188N07156,ELI,1992-07-06 21:00:00,8.8,149.7,18,,1247
1992188N07156,ELI,1992-07-07 00:00:00,9.0,149.1,20,,1258
1992188N07156,ELI,1992-07-07 03:00:00,9.2,148.5,20,,1272
1992188N07156,ELI,1992-07-07 06:00:00,9.4,147.9,20,,1289
1992188N07156,ELI,1992-07-07 09:00:00,9.6,147.3,20,,1311
1992188N07156,ELI,1992-07-07 12:00:00,9.8,146.6,20,,1333
1992188N07156,ELI,1992-07-07 15:00:00,10.0,145.9,20,,1358
1992188N07156,ELI,1992-07-07 18:00:00,10.3,145.3,20,,1396
1992188N07156,ELI,1992-07-07 21:00:00,10.6,144.7,20,,1438
1992188N07156,ELI,1992-07-08 00:00:00,11.0,144.0,20,1008,1495
1992188N07156,ELI,1992-07-08 03:00:00,11.3,143.1,20,,1543
1992188N07156,ELI,1992-07-08 06:00:00,11.7,142.1,20,1008,1551
1992188N07156,ELI,1992-07-08 09:00:00,12.0,141.2,20,,1549
1992188N07156,ELI,1992-07-08 12:00:00,12.4,140.4,20,1008,1560
1992188N07156,ELI,1992-07-08 15:00:00,12.6,139.6,20,,1512
1992188N07156,ELI,1992-07-08 18:00:00,12.8,138.7,20,1008,1418
1992188N07156,ELI,1992-07-08 21:00:00,13.0,137.8,23,,1324
1992188N07156,ELI,1992-07-09 00:00:00,13.2,137.0,25,1008,1243
1992188N07156,ELI,1992-07-09 03:00:00,13.3,136.2,28,,1160
1992188N07156,ELI,1992-07-09 06:00:00,13.4,135.3,30,1006,1067
1992188N07156,ELI,1992-07-09 09:00:00,13.4,134.3,30,,962
1992188N07156,ELI,1992-07-09 12:00:00,13.4,133.3,30,1004,856
1992188N07156,ELI,1992-07-09 15:00:00,13.5,132.5,33,,773
1992188N07156,ELI,1992-07-09 18:00:00,13.7,131.7,35,1000,692
1992188N07156,ELI,1992-07-09 21:00:00,13.9,130.8,40,,605
1992188N07156,ELI,1992-07-10 00:00:00,14.1,129.9,45,996,522
1992188N07156,ELI,1992-07-10 03:00:00,14.4,129.0,50,,451
1992188N07156,ELI,1992-07-10 06:00:00,14.7,128.2,55,985,404
1992188N07156,ELI,1992-07-10 09:00:00,14.9,127.3,58,,331
1992188N07156,ELI,1992-07-10 12:00:00,15.1,126.5,60,980,263
1992188N07156,ELI,1992-07-10 15:00:00,15.3,125.5,63,,194
1992188N07156,ELI,1992-07-10 18:00:00,15.4,124.5,65,975,158
1992188N07156,ELI,1992-07-10 21:00:00,15.5,123.4,70,,150
1992188N07156,ELI,1992-07-11 00:00:00,15.7,122.3,75,965,46
1992188N07156,ELI,1992-07-11 03:00:00,15.9,121.4,70,,0
1992188N07156,ELI,1992-07-11 06:00:00,16.2,120.5,65,975,0
1992188N07156,ELI,1992-07-11 09:00:00,16.5,119.5,65,,39
1992188N07156,ELI,1992-07-11 12:00:00,16.8,118.7,65,975,129
1992188N07156,ELI,1992-07-11 15:00:00,16.9,117.8,65,,223
1992188N07156,ELI,1992-07-11 18:00:00,17.0,117.0,65,975,308
1992188N07156,ELI,1992-07-11 21:00:00,17.0,116.2,65,,389
1992188N07156,ELI,1992-07-12 00:00:00,17.0,115.6,65,980,451
1992188N07156,ELI,1992-07-12 03:00:00,17.1,114.9,65,,497
1992188N07156,ELI,1992-07-12 06:00:00,17.3,114.3,65,980,432
1992188N07156,ELI,1992-07-12 09:00:00,17.5,113.7,68,,367
1992188N07156,ELI,1992-07-12 12:00:00,17.7,113.2,70,985,310
1992188N07156,ELI,1992-07-12 15:00:00,18.0,112.6,70,,238
1992188N07156,ELI,1992-07-12 18:00:00,18.3,112.0,70,985,167
1992188N07156,ELI,1992-07-12 21:00:00,18.7,111.3,70,,80
1992188N07156,ELI,1992-07-13 00:00:00,19.2,110.6,70,985,10
1992188N07156,ELI,1992-07-13 03:00:00,19.5,110.0,63,,0
1992188N07156,ELI,1992-07-13 06:00:00,19.9,109.3,55,990,11
1992188N07156,ELI,1992-07-13 09:00:00,20.1,108.7,58,,68
1992188N07156,ELI,1992-07-13 12:00:00,20.4,108.0,60,990,91
1992188N07156,ELI,1992-07-13 15:00:00,20.6,107.4,58,,39
1992188N07156,ELI,1992-07-13 18:00:00,20.7,106.7,55,994,0
1992188N07156,ELI,1992-07-13 21:00:00,20.9,106.0,48,,0
1992188N07156,ELI,1992-07-14 00:00:00,21.0,105.2,40,996,0
1992198N13135,GARY,1992-07-16 00:00:00,12.6,135.4,15,,1060
1992198N13135,GARY,1992-07-16 03:00:00,12.5,135.1,15,,1026
1992198N13135,GARY,1992-07-16 06:00:00,12.3,134.8,15,,991
1992198N13135,GARY,1992-07-16 09:00:00,12.1,134.5,15,,956
1992198N13135,GARY,1992-07-16 12:00:00,11.9,134.1,15,,910
1992198N13135,GARY,1992-07-16 15:00:00,11.8,133.7,15,,866
1992198N13135,GARY,1992-07-16 18:00:00,11.7,133.2,15,,811
1992198N13135,GARY,1992-07-16 21:00:00,11.7,132.8,18,,767
1992198N13135,GARY,1992-07-17 00:00:00,11.7,132.3,20,,713
1992198N13135,GARY,1992-07-17 03:00:00,11.8,131.8,20,,660
1992198N13135,GARY,1992-07-17 06:00:00,12.7,131.1,20,1008,607
1992198N13135,GARY,1992-07-17 09:00:00,13.2,130.6,20,,564
1992198N13135,GARY,1992-07-17 12:00:00,13.4,130.1,20,1008,516
1992198N13135,GARY,1992-07-17 15:00:00,13.7,129.6,20,,475
1992198N13135,GARY,1992-07-17 18:00:00,13.8,129.2,20,1008,439
1992198N13135,GARY,1992-07-17 21:00:00,14.1,128.8,20,,416
1992198N13135,GARY,1992-07-18 00:00:00,14.3,128.3,20,1008,383
1992198N13135,GARY,1992-07-18 03:00:00,14.4,127.8,20,,350
1992198N13135,GARY,1992-07-18 06:00:00,14.5,127.2,20,1006,309
1992198N13135,GARY,1992-07-18 09:00:00,14.6,126.7,20,,260
1992198N13135,GARY,1992-07-18 12:00:00,14.7,126.2,20,1006,213
1992198N13135,GARY,1992-07-18 15:00:00,14.8,125.7,20,,172
1992198N13135,GARY,1992-07-18 18:00:00,14.9,125.3,20,1006,147
1992198N13135,GARY,1992-07-18 21:00:00,15.0,124.9,23,,129
1992198N13135,GARY,1992-07-19 00:00:00,15.1,124.9,25,1006,139
1992198N13135,GARY,1992-07-19 03:00:00,15.3,124.9,25,,159
1992198N13135,GARY,1992-07-19 06:00:00,15.4,124.7,25,1006,162
1992198N13135,GARY,1992-07-19 09:00:00,15.6,124.4,25,,179
1992198N13135,GARY,1992-07-19 12:00:00,15.7,124.0,25,1006,197
1992198N13135,GARY,1992-07-19 15:00:00,15.9,123.5,28,,142
1992198N13135,GARY,1992-07-19 18:00:00,16.2,123.1,30,1006,96
1992198N13135,GARY,1992-07-19 21:00:00,16.3,122.7,28,,53
1992198N13135,GARY,1992-07-20 00:00:00,16.6,122.2,25,1002,0
1992198N13135,GARY,1992-07-20 03:00:00,16.8,121.8,25,,0
1992198N13135,GARY,1992-07-20 06:00:00,17.1,121.3,25,1000,0
1992198N13135,GARY,1992-07-20 09:00:00,17.3,120.7,28,,0
1992198N13135,GARY,1992-07-20 12:00:00,17.4,120.1,30,998,30
1992198N13135,GARY,1992-07-20 15:00:00,17.5,119.5,33,,85
1992198N13135,GARY,1992-07-20 18:00:00,17.6,118.9,35,998,148
1992198N13135,GARY,1992-07-20 21:00:00,17.7,118.1,35,,233
1992198N13135,GARY,1992-07-21 00:00:00,17.9,117.4,35,996,308
1992198N13135,GARY,1992-07-21 03:00:00,18.1,116.9,38,,364
1992198N13135,GARY,1992-07-21 06:00:00,18.4,116.4,40,994,422
1992198N13135,GARY,1992-07-21 09:00:00,18.7,116.0,40,,439
1992198N13135,GARY,1992-07-21 12:00:00,19.0,115.6,40,992,393
1992198N13135,GARY,1992-07-21 15:00:00,19.3,115.1,43,,345
1992198N13135,GARY,1992-07-21 18:00:00,19.5,114.7,45,990,315
1992198N13135,GARY,1992-07-21 21:00:00,19.6,114.1,48,,281
1992198N13135,GARY,1992-07-22 00:00:00,19.8,113.6,50,985,242
1992198N13135,GARY,1992-07-22 03:00:00,19.9,113.0,55,,211
1992198N13135,GARY,1992-07-22 06:00:00,20.0,112.5,60,980,163
1992198N13135,GARY,1992-07-22 09:00:00,20.2,111.9,63,,109
1992198N13135,GARY,1992-07-22 12:00:00,20.4,111.4,65,980,76
1992198N13135,GARY,1992-07-22 15:00:00,20.7,110.8,65,,38
1992198N13135,GARY,1992-07-22 18:00:00,21.1,110.4,65,985,10
1992198N13135,GARY,1992-07-22 21:00:00,21.4,109.8,58,,10
1992198N13135,GARY,1992-07-23 00:00:00,21.7,109.3,50,990,0
1992198N13135,GARY,1992-07-23 03:00:00,22.1,108.6,43,,0
1992198N13135,GARY,1992-07-23 06:00:00,22.4,108.0,35,992,0
1992198N13135,GARY,1992-07-23 09:00:00,22.5,107.3,33,,0
1992198N13135,GARY,1992-07-23 12:00:00,22.6,106.6,30,998,0
1992198N13135,GARY,1992-07-23 15:00:00,22.6,105.9,28,,0
1992198N13135,GARY,1992-07-23 18:00:00,22.7,105.2,25,998,0
1992198N13135,GARY,1992-07-23 21:00:00,22.7,104.6,23,,0
1992198N13135,GARY,1992-07-24 00:00:00,22.6,103.8,20,1000,0
1992207N18090,UNNAMED,1992-07-24 18:00:00,18.1,89.7,20,,396
1992207N18090,UNNAMED,1992-07-24 21:00:00,18.1,89.4,20,,375
1992207N18090,UNNAMED,1992-07-25 00:00:00,18.1,89.1,20,,352
1992207N18090,UNNAMED,1992-07-25 03:00:00,18.1,88.8,23,,329
1992207N18090,UNNAMED,1992-07-25 06:00:00,18.1,88.5,25,,306
1992207N18090,UNNAMED,1992-07-25 09:00:00,18.1,88.1,25,,277
1992207N18090,UNNAMED,1992-07-25 12:00:00,18.2,87.9,25,,255
1992207N18090,UNNAMED,1992-07-25 15:00:00,18.4,87.9,25,,238
1992207N18090,UNNAMED,1992-07-25 18:00:00,18.7,88.0,25,,222
1992207N18090,UNNAMED,1992-07-25 21:00:00,19.0,88.0,25,,199
1992207N18090,UNNAMED,1992-07-26 00:00:00,19.2,87.9,25,,175
1992207N18090,UNNAMED,1992-07-26 03:00:00,19.4,87.8,28,,152
1992207N18090,UNNAMED,1992-07-26 06:00:00,19.6,87.6,30,,122
1992207N18090,UNNAMED,1992-07-26 09:00:00,19.8,87.4,33,,92
1992207N18090,UNNAMED,1992-07-26 12:00:00,20.0,87.1,35,,53
1992207N18090,UNNAMED,1992-07-26 15:00:00,20.2,86.8,38,,15
1992207N18090,UNNAMED,1992-07-26 18:00:00,20.3,86.4,40,,0
1992207N18090,UNNAMED,1992-07-26 21:00:00,20.4,85.9,38,,0
1992207N18090,UNNAMED,1992-07-27 00:00:00,20.5,85.4,35,,0
1992207N18090,UNNAMED,1992-07-27 03:00:00,20.6,84.9,33,,0
1992207N18090,UNNAMED,1992-07-27 06:00:00,20.8,84.4,30,,0
1992207N18090,UNNAMED,1992-07-27 09:00:00,21.0,83.9,28,,0
1992207N18090,UNNAMED,1992-07-27 12:00:00,21.2,83.4,25,,0
1992207N18090,UNNAMED,1992-07-27 15:00:00,21.5,83.0,23,,0
1992207N18090,UNNAMED,1992-07-27 18:00:00,21.9,82.6,20,,0
1992207N18090,UNNAMED,1992-07-27 21:00:00,22.3,82.2,20,,0
1992207N18090,UNNAMED,1992-07-28 00:00:00,22.8,81.9,20,,0
1992265N18099,UNNAMED,1992-09-21 00:00:00,18.1,98.9,20,,0
1992265N18099,UNNAMED,1992-09-21 03:00:00,18.1,98.1,20,,0
1992265N18099,UNNAMED,1992-09-21 06:00:00,18.1,97.2,20,,0
1992265N18099,UNNAMED,1992-09-21 09:00:00,18.1,96.3,20,,0
1992265N18099,UNNAMED,1992-09-21 12:00:00,18.2,95.5,20,,0
1992265N18099,UNNAMED,1992-09-21 15:00:00,18.3,94.8,23,,0
1992265N18099,UNNAMED,1992-09-21 18:00:00,18.4,94.2,25,,15
1992265N18099,UNNAMED,1992-09-21 21:00:00,18.5,93.6,28,,46
1992265N18099,UNNAMED,1992-09-22 00:00:00,18.6,93.0,30,,86
1992265N18099,UNNAMED,1992-09-22 03:00:00,18.9,92.4,30,,133
1992265N18099,UNNAMED,1992-09-22 06:00:00,19.3,92.0,30,,129
1992265N18099,UNNAMED,1992-09-22 09:00:00,19.6,91.7,30,,130
1992265N18099,UNNAMED,1992-09-22 12:00:00,20.0,91.5,30,,122
1992265N18099,UNNAMED,1992-09-22 15:00:00,20.4,91.3,30,,118
1992265N18099,UNNAMED,1992-09-22 18:00:00,20.7,91.1,30,,117
1992265N18099,UNNAMED,1992-09-22 21:00:00,20.9,90.8,30,,118
1992265N18099,UNNAMED,1992-09-23 00:00:00,21.1,90.5,30,,84
1992265N18099,UNNAMED,1992-09-23 03:00:00,21.2,90.3,30,,67
1992265N18099,UNNAMED,1992-09-23 06:00:00,21.2,90.2,30,,67
1992265N18099,UNNAMED,1992-09-23 09:00:00,21.2,90.1,30,,67
1992265N18099,UNNAMED,1992-09-23 12:00:00,21.3,90.0,30,,56
1992265N18099,UNNAMED,1992-09-23 15:00:00,21.4,89.9,30,,45
1992265N18099,UNNAMED,1992-09-23 18:00:00,21.5,89.7,30,,33
1992265N18099,UNNAMED,1992-09-23 21:00:00,21.6,89.6,28,,23
1992265N18099,UNNAMED,1992-09-24 00:00:00,21.6,89.4,25,,11
1992265N18099,UNNAMED,1992-09-24 03:00:00,21.7,89.2,25,,0
1992265N18099,UNNAMED,1992-09-24 06:00:00,21.7,89.0,25,,0
1992265N18099,UNNAMED,1992-09-24 09:00:00,21.7,88.8,25,,0
1992265N18099,UNNAMED,1992-09-24 12:00:00,21.7,88.6,25,,10
1992265N18099,UNNAMED,1992-09-24 15:00:00,21.7,88.4,25,,0
1992265N18099,UNNAMED,1992-09-24 18:00:00,21.7,88.1,25,,10
1992265N18099,UNNAMED,1992-09-24 21:00:00,21.7,87.9,25,,10
1992265N18099,UNNAMED,1992-09-25 00:00:00,21.7,87.7,25,,0
1992273N12077,UNNAMED,1992-09-29 00:00:00,12.0,77.3,10,,0
1992273N12077,UNNAMED,1992-09-29 03:00:00,12.0,76.6,10,,0
1992273N12077,UNNAMED,1992-09-29 06:00:00,12.0,75.9,10,,0
1992273N12077,UNNAMED,1992-09-29 09:00:00,12.1,75.2,13,,0
1992273N12077,UNNAMED,1992-09-29 12:00:00,12.2,74.5,15,,58
1992273N12077,UNNAMED,1992-09-29 15:00:00,12.4,73.8,15,,117
1992273N12077,UNNAMED,1992-09-29 18:00:00,12.8,73.2,15,,171
1992273N12077,UNNAMED,1992-09-29 21:00:00,13.2,72.6,18,,227
1992273N12077,UNNAMED,1992-09-30 00:00:00,13.7,72.1,20,,248
1992273N12077,UNNAMED,1992-09-30 03:00:00,14.2,71.6,20,,267
1992273N12077,UNNAMED,1992-09-30 06:00:00,14.7,71.1,20,,296
1992273N12077,UNNAMED,1992-09-30 09:00:00,15.2,70.6,23,,323
1992273N12077,UNNAMED,1992-09-30 12:00:00,15.7,70.0,25,,363
1992273N12077,UNNAMED,1992-09-30 15:00:00,16.2,69.4,25,,417
1992273N12077,UNNAMED,1992-09-30 18:00:00,16.6,68.8,25,,470
1992273N12077,UNNAMED,1992-09-30 21:00:00,16.9,68.2,28,,505
1992273N12077,UNNAMED,1992-10-01 00:00:00,17.0,67.5,30,1002,538
1992273N12077,UNNAMED,1992-10-01 03:00:00,17.1,66.8,33,1002,572
1992273N12077,UNNAMED,1992-10-01 06:00:00,17.3,66.2,35,1002,597
1992273N12077,UNNAMED,1992-10-01 09:00:00,17.5,65.5,38,1000,634
1992273N12077,UNNAMED,1992-10-01 12:00:00,17.6,65.0,40,998,664
1992273N12077,UNNAMED,1992-10-01 15:00:00,17.6,64.4,43,999,682
1992273N12077,UNNAMED,1992-10-01 18:00:00,17.6,63.8,45,1000,634
1992273N12077,UNNAMED,1992-10-01 21:00:00,17.6,63.2,48,999,585
1992273N12077,UNNAMED,1992-10-02 00:00:00,17.6,62.7,50,998,540
1992273N12077,UNNAMED,1992-10-02 03:00:00,17.6,62.2,53,998,490
1992273N12077,UNNAMED,1992-10-02 06:00:00,17.7,61.7,55,998,436
1992273N12077,UNNAMED,1992-10-02 09:00:00,18.0,61.0,55,999,355
1992273N12077,UNNAMED,1992-10-02 12:00:00,18.5,60.4,55,1000,279
1992273N12077,UNNAMED,1992-10-02 15:00:00,19.0,59.9,53,1001,214
1992273N12077,UNNAMED,1992-10-02 18:00:00,19.4,59.5,50,1002,152
1992273N12077,UNNAMED,1992-10-02 21:00:00,19.5,59.0,48,999,109
1992273N12077,UNNAMED,1992-10-03 00:00:00,19.7,58.5,45,996,67
1992273N12077,UNNAMED,1992-10-03 03:00:00,19.9,57.7,45,998,0
1992273N12077,UNNAMED,1992-10-03 06:00:00,20.1,56.9,45,1000,0
1992273N12077,UNNAMED,1992-10-03 09:00:00,20.4,56.5,45,1000,0
1992273N12077,UNNAMED,1992-10-03 12:00:00,20.6,56.1,45,1000,0
1992273N12077,UNNAMED,1992-10-03 15:00:00,20.6,55.7,40,1003,0
1992273N12077,UNNAMED,1992-10-03 18:00:00,20.7,55.2,35,1006,0
1992273N12077,UNNAMED,1992-10-03 21:00:00,20.8,54.7,30,,0
1992273N12077,UNNAMED,1992-10-04 00:00:00,20.9,54.2,25,,0
1992273N12077,UNNAMED,1992-10-04 03:00:00,20.9,53.7,25,,0
1992273N12077,UNNAMED,1992-10-04 06:00:00,21.0,53.2,25,,0
1992273N12077,UNNAMED,1992-10-04 09:00:00,21.1,52.7,25,,0
1992273N12077,UNNAMED,1992-10-04 12:00:00,21.2,52.3,25,,0
1992279N10097,UNNAMED,1992-10-04 12:00:00,10.0,96.8,15,,187
1992279N10097,UNNAMED,1992-10-04 15:00:00,10.1,96.2,15,,252
1992279N10097,UNNAMED,1992-10-04 18:00:00,10.2,95.5,15,,328
1992279N10097,UNNAMED,1992-10-04 21:00:00,10.3,94.8,15,,405
1992279N10097,UNNAMED,1992-10-05 00:00:00,10.3,94.2,15,,470
1992279N10097,UNNAMED,1992-10-05 03:00:00,10.4,93.6,18,,536
1992279N10097,UNNAMED,1992-10-05 06:00:00,10.4,93.0,20,,589
1992279N10097,UNNAMED,1992-10-05 09:00:00,10.4,92.4,20,,619
1992279N10097,UNNAMED,1992-10-05 12:00:00,10.4,91.8,20,,655
1992279N10097,UNNAMED,1992-10-05 15:00:00,10.4,91.2,20,,695
1992279N10097,UNNAMED,1992-10-05 18:00:00,10.4,90.6,20,,731
1992279N10097,UNNAMED,1992-10-05 21:00:00,10.3,90.0,20,,778
1992279N10097,UNNAMED,1992-10-06 00:00:00,10.3,89.5,20,,813
1992279N10097,UNNAMED,1992-10-06 03:00:00,10.4,89.0,23,,841
1992279N10097,UNNAMED,1992-10-06 06:00:00,10.6,88.5,25,,809
1992279N10097,UNNAMED,1992-10-06 09:00:00,11.0,88.1,25,,788
1992279N10097,UNNAMED,1992-10-06 12:00:00,11.4,87.8,25,,777
1992279N10097,UNNAMED,1992-10-06 15:00:00,11.8,87.5,25,,769
1992279N10097,UNNAMED,1992-10-06 18:00:00,12.2,87.3,25,,729
1992279N10097,UNNAMED,1992-10-06 21:00:00,12.5,87.1,28,,691
1992279N10097,UNNAMED,1992-10-07 00:00:00,12.8,86.9,30,,652
1992279N10097,UNNAMED,1992-10-07 03:00:00,13.0,86.7,30,,621
1992279N10097,UNNAMED,1992-10-07 06:00:00,13.2,86.5,30,,590
1992279N10097,UNNAMED,1992-10-07 09:00:00,13.4,86.3,30,,559
1992279N10097,UNNAMED,1992-10-07 12:00:00,13.6,86.0,30,,520
1992279N10097,UNNAMED,1992-10-07 15:00:00,13.7,85.6,33,,480
1992279N10097,UNNAMED,1992-10-07 18:00:00,13.8,85.2,35,,441
1992279N10097,UNNAMED,1992-10-07 21:00:00,13.9,84.8,38,,404
1992279N10097,UNNAMED,1992-10-08 00:00:00,14.0,84.4,40,,368
1992279N10097,UNNAMED,1992-10-08 03:00:00,14.1,84.0,43,,334
1992279N10097,UNNAMED,1992-10-08 06:00:00,14.3,83.7,45,,298
1992279N10097,UNNAMED,1992-10-08 09:00:00,14.6,83.3,45,,248
1992279N10097,UNNAMED,1992-10-08 12:00:00,14.9,82.9,45,,198
1992279N10097,UNNAMED,1992-10-08 15:00:00,15.2,82.5,45,,148
1992279N10097,UNNAMED,1992-10-08 18:00:00,15.5,82.1,45,,99
1992279N10097,UNNAMED,1992-10-08 21:00:00,15.8,81.7,43,,55
1992279N10097,UNNAMED,1992-10-09 00:00:00,16.2,81.3,40,,10
1992279N10097,UNNAMED,1992-10-09 03:00:00,16.7,80.9,35,,0
1992279N10097,UNNAMED,1992-10-09 06:00:00,17.2,80.4,30,,0
1992279N10097,UNNAMED,1992-10-09 09:00:00,17.8,79.8,28,,0
1992279N10097,UNNAMED,1992-10-09 12:00:00,18.4,79.2,25,,0
1992288N10089,UNNAMED,1992-10-13 18:00:00,10.1,89.1,15,,840
1992288N10089,UNNAMED,1992-10-13 21:00:00,10.1,88.6,15,,798
1992288N10089,UNNAMED,1992-10-14 00:00:00,10.1,88.1,15,,747
1992288N10089,UNNAMED,1992-10-14 03:00:00,10.1,87.6,15,,696
1992288N10089,UNNAMED,1992-10-14 06:00:00,10.1,87.1,15,,646
1992288N10089,UNNAMED,1992-10-14 09:00:00,10.1,86.6,15,,597
1992288N10089,UNNAMED,1992-10-14 12:00:00,10.1,86.1,15,,547
1992288N10089,UNNAMED,1992-10-14 15:00:00,10.2,85.6,15,,503
1992288N10089,UNNAMED,1992-10-14 18:00:00,10.3,85.3,15,,478
1992288N10089,UNNAMED,1992-10-14 21:00:00,10.5,85.1,15,,469
1992288N10089,UNNAMED,1992-10-15 00:00:00,10.8,85.0,15,,477
1992288N10089,UNNAMED,1992-10-15 03:00:00,11.1,84.9,15,,486
1992288N10089,UNNAMED,1992-10-15 06:00:00,11.4,84.9,15,,505
1992288N10089,UNNAMED,1992-10-15 09:00:00,11.6,84.9,15,,517
1992288N10089,UNNAMED,1992-10-15 12:00:00,11.8,84.8,15,,506
1992288N10089,UNNAMED,1992-10-15 15:00:00,12.0,84.7,15,,492
1992288N10089,UNNAMED,1992-10-15 18:00:00,12.1,84.5,15,,469
1992288N10089,UNNAMED,1992-10-15 21:00:00,12.2,84.4,15,,457
1992288N10089,UNNAMED,1992-10-16 00:00:00,12.2,84.2,15,,436
1992288N10089,UNNAMED,1992-10-16 03:00:00,12.3,84.0,15,,413
1992288N10089,UNNAMED,1992-10-16 06:00:00,12.4,83.8,15,,391
1992288N10089,UNNAMED,1992-10-16 09:00:00,12.5,83.6,15,,368
1992288N10089,UNNAMED,1992-10-16 12:00:00,12.5,83.4,15,,347
1992288N10089,UNNAMED,1992-10-16 15:00:00,12.5,83.2,15,,325
1992288N10089,UNNAMED,1992-10-16 18:00:00,12.6,83.0,15,,303
1992288N10089,UNNAMED,1992-10-16 21:00:00,12.8,82.9,15,,287
1992288N10089,UNNAMED,1992-10-17 00:00:00,13.0,82.9,15,,283
1992288N10089,UNNAMED,1992-10-17 03:00:00,13.2,82.9,15,,281
1992288N10089,UNNAMED,1992-10-17 06:00:00,13.4,83.0,15,,292
1992288N10089,UNNAMED,1992-10-17 09:00:00,13.6,83.1,15,,302
1992288N10089,UNNAMED,1992-10-17 12:00:00,13.7,83.2,15,,313
1992288N10089,UNNAMED,1992-10-17 15:00:00,13.9,83.3,15,,317
1992288N10089,UNNAMED,1992-10-17 18:00:00,14.0,83.5,15,,317
1992288N10089,UNNAMED,1992-10-17 21:00:00,14.1,83.7,15,,317
1992288N10089,UNNAMED,1992-10-18 00:00:00,14.2,83.8,15,,313
1992288N10089,UNNAMED,1992-10-18 03:00:00,14.3,84.0,15,,315
1992288N10089,UNNAMED,1992-10-18 06:00:00,14.5,84.1,15,,304
1992288N10089,UNNAMED,1992-10-18 09:00:00,14.6,84.3,15,,309
1992288N10089,UNNAMED,1992-10-18 12:00:00,14.8,84.4,15,,301
